id,X4,X11,X18,X26,X50,X3112
145820579,1.1072214,144.06775,19687.617,3465.8892,15.373106,398509.75
192620742,1.0552329,147.67973,19689.168,3480.0786,15.171543,399610.56
161925215,1.0326751,148.50482,19691.3,3492.0664,14.973254,399695.88
195373170,0.99351335,146.8819,19686.133,3458.1746,15.251362,398689.22
148947732,1.0277796,146.04683,19689.664,3474.7832,14.998406,398846.4
195189304,0.96100307,150.49957,19685.441,3460.4658,14.92156,398979.25
186929850,1.072692,149.48932,19689.014,3480.4238,15.0864935,399348.44
196058497,1.1590198,145.94849,19688.986,3466.219,15.181304,399034.88
127969126,1.0818537,145.98135,19687.215,3468.3955,15.222135,398427.56
193033155,1.0370706,148.5571,19688.096,3474.532,15.220141,399354.88
194496512,1.0201017,151.06589,19688.3,3479.7083,15.021972,399855.06
1957134,1.10061,145.66867,19690.635,3480.7227,15.056278,399382.
179641876,1.0745554,144.60379,19687.537,3466.2803,15.096677,398802.7
195628754,1.0131828,151.48746,19686.666,3477.2134,14.962109,398626.84
196306910,1.0100439,149.6258,19687.66,3466.0366,14.906209,399112.06
184745268,0.98775053,149.74127,19687.209,3461.4116,15.012009,398345.
66562906,1.0863925,147.74008,19688.998,3487.915,15.104015,399586.84
188542267,1.0261801,145.9634,19686.414,3465.1606,15.343995,398147.7
195055738,1.1193303,145.7951,19687.27,3462.3843,15.123971,398724.12
130216796,1.1536343,145.74634,19688.836,3483.7124,15.220766,399237.78
89765582,1.0635471,148.70285,19690.592,3486.8074,14.973457,399228.78
196183870,1.0858532,146.68051,19689.201,3477.9456,15.043763,399131.3
196712808,1.0618507,147.35852,19688.852,3479.749,14.974175,399497.06
194138785,0.98019433,149.41202,19686.887,3463.876,14.95349,398398.94
193137753,1.0125136,150.721,19687.395,3460.1797,14.929603,398535.8
153469840,0.9998107,150.6999,19686.568,3466.358,14.873555,398574.62
135891355,1.0958337,147.34286,19687.537,3479.5806,15.179309,399450.56
191157855,0.9913124,145.76454,19686.027,3469.6213,15.346665,398623.
196399386,0.93396175,149.31792,19685.496,3458.2705,15.099664,398354.3
147941597,1.085886,146.4168,19688.979,3474.7935,15.0437565,398854.88
195913704,1.0291315,147.26143,19688.955,3475.5796,15.0316105,399380.88
194821817,1.0093658,147.34344,19688.48,3474.3477,15.028085,399220.2
194726870,1.0974435,146.87985,19688.09,3472.1958,15.167199,398736.66
194973272,1.0355121,148.07361,19689.621,3476.9512,15.057079,399711.8
194847053,1.0148565,147.45314,19688.68,3473.232,15.116077,398504.97
149661106,1.0138596,148.33784,19686.838,3468.7168,15.270406,398856.2
193123478,0.9684658,150.21227,19685.424,3453.2202,14.840789,398659.56
195744312,0.98307204,148.5903,19686.096,3463.2856,15.209709,398638.75
187354795,1.1049258,141.29855,19687.434,3463.2493,15.361395,398366.03
108764055,1.0274413,147.5669,19690.838,3475.2354,14.982093,398827.3
189325486,1.0278645,146.66824,19687.094,3465.3567,14.974447,398800.94
128197815,1.0412775,149.73946,19692.,3486.7153,14.919456,399767.5
188454949,1.0851603,143.55809,19687.174,3476.7354,15.431424,399023.5
194919743,1.087803,141.39954,19688.633,3459.8643,15.272679,398910.75
193582895,1.0703486,142.2898,19685.93,3457.557,15.251027,398244.25
128965465,1.166069,141.37389,19687.883,3460.83,15.291546,398402.06
194902823,1.0074649,149.23958,19685.914,3458.0166,14.921451,398910.16
192980674,0.92715645,150.01796,19686.43,3460.1558,15.017107,398270.44
182083709,0.980338,151.2663,19685.832,3456.166,14.782702,398667.1
195960267,1.0667182,144.99316,19685.936,3463.4556,15.4163265,398063.06
110944714,1.1329064,147.39198,19690.191,3489.6436,15.230792,399406.
195225094,1.0984585,147.41206,19688.969,3477.493,15.107033,399238.4
195984363,1.0410331,145.03487,19687.709,3460.667,15.252427,398152.72
195343357,1.1164929,145.0603,19688.158,3471.4482,15.1649275,399111.16
163282894,1.0715475,145.1011,19685.846,3463.837,15.393865,398438.5
36742182,1.0013186,147.8316,19686.76,3462.3604,15.239535,398255.62
53360873,0.96486545,147.28426,19687.129,3458.179,15.013953,398581.72
196418281,0.9735483,150.23872,19686.213,3456.8428,14.900296,398707.75
195489330,1.0173143,145.60909,19685.303,3463.6091,15.25097,398299.66
196500899,0.95001566,151.26378,19684.393,3455.1687,14.883559,398882.56
139731637,1.0697552,148.52267,19687.82,3475.6323,15.104516,398652.75
195051688,1.0550011,144.71945,19688.223,3458.688,15.097955,398490.03
194344917,1.0250138,151.05167,19687.305,3475.2646,14.785219,399435.88
138344192,1.0354018,146.44719,19684.828,3459.672,15.289248,398326.78
186517273,1.0853112,147.51854,19688.082,3471.9834,15.077586,399013.94
153535665,1.0578973,148.8981,19689.992,3480.1763,14.967933,399920.3
192610837,1.0207442,149.51286,19688.426,3476.6582,14.871301,399410.72
146374152,1.1057638,146.4826,19690.543,3491.7444,15.100076,399698.9
193236659,0.9830917,149.50552,19687.246,3463.9878,14.743571,398678.53
176446392,1.0679448,148.12119,19690.363,3489.4502,15.025559,399685.6
192200245,1.0661304,147.08032,19689.836,3477.2483,14.995279,399873.56
193894025,1.1371878,144.17249,19687.768,3458.554,15.141459,398352.06
195228502,1.0476925,148.49097,19689.674,3477.3616,15.097252,399141.9
194904249,0.97568583,146.99243,19684.684,3456.9917,15.068854,398411.94
194613739,0.96527386,151.38217,19685.346,3459.5679,14.968593,398418.03
193690230,1.0392803,145.04697,19687.537,3460.757,15.086972,398713.7
194885381,1.0449839,148.69818,19688.588,3476.46,14.925216,399243.62
145764287,0.9928764,148.77904,19686.105,3464.4429,15.171105,398717.25
176064711,1.1106719,141.30107,19687.918,3472.085,15.588813,398553.25
194719067,1.188222,142.13574,19688.957,3491.1497,15.394324,399186.53
153796466,1.104727,147.88907,19687.08,3474.5193,15.185868,399490.7
195179689,1.0146116,148.98616,19689.756,3483.7507,15.006431,399006.88
187285717,0.96584487,151.51494,19686.271,3462.0317,14.941784,398318.16
172299262,0.9465071,151.09448,19686.785,3458.8362,14.818231,398508.9
180833801,0.95419395,150.0825,19686.238,3461.7522,14.948907,397875.94
195276703,0.94314325,149.83722,19685.168,3456.1387,14.917155,398246.12
193664872,1.0257113,149.26024,19690.693,3490.4429,14.830036,399112.2
195590047,0.9756156,150.50603,19685.219,3461.1365,14.967656,399171.4
192587703,0.9992831,148.70439,19686.488,3462.6008,15.144457,398442.88
176233887,1.0324855,151.09091,19687.598,3463.2,15.04843,398950.53
192921954,0.95254564,152.7133,19685.701,3461.6047,14.767035,399109.5
161775026,1.2075789,140.92131,19688.775,3474.0315,15.535716,398789.88
193094700,1.0936352,147.13419,19689.156,3481.4263,15.101362,399084.84
195616973,1.0779561,144.5812,19686.953,3464.3774,15.217259,398758.3
134116342,1.081506,147.26468,19689.941,3481.5957,15.281088,399143.25
189322293,1.0283606,146.91328,19687.777,3466.3442,15.155244,398420.53
194497730,0.97826767,148.5687,19687.355,3456.609,14.91617,398870.2
162912847,1.0102088,144.81683,19687.023,3462.1763,15.1396675,398407.
196323370,1.0391786,149.75797,19687.652,3478.15,15.006134,398978.4
36972248,1.0985079,148.01245,19690.346,3484.1802,15.1026,399150.5
195447101,1.1901063,144.26733,19688.387,3466.2402,15.176133,398515.5
194588740,1.0162387,148.32635,19690.27,3473.7976,14.999322,399015.6
154549281,1.1020948,144.37787,19688.363,3482.409,15.241156,398540.8
189345293,1.0158564,149.58292,19687.75,3468.8013,15.117072,399408.5
195253287,1.0087436,149.45206,19686.363,3460.9255,15.004652,398852.6
104279735,1.1005368,145.98663,19691.564,3493.1465,14.973357,399927.9
96194765,1.0280919,149.36958,19688.537,3466.0845,14.950004,398946.06
189135463,1.0295993,146.06398,19687.367,3467.3115,15.159388,398406.66
97017962,1.1009631,143.06398,19687.22,3462.8286,15.350986,398449.8
194987311,0.95743084,151.09276,19685.059,3460.5942,14.93099,398573.56
190404458,1.0824128,145.84518,19690.219,3476.5107,15.106143,398872.72
195677987,0.9862845,147.3628,19687.602,3460.3318,14.990998,398751.44
99527783,0.99913096,147.95074,19688.73,3471.7354,14.8780775,399168.16
55172946,1.1156046,149.03334,19690.21,3488.8188,14.900385,399789.34
146448807,1.0976293,144.37842,19687.143,3478.755,15.104132,398492.62
193451816,0.9890667,147.85971,19685.52,3451.7908,15.172868,397713.62
176388967,1.0365638,143.77086,19686.863,3462.9697,15.333479,398155.44
182752300,0.9647312,152.44865,19685.41,3458.0225,14.745814,399091.06
196627190,1.0751536,142.64912,19688.672,3475.356,15.252347,399240.12
179241623,1.0126436,148.6809,19685.656,3465.3308,15.036303,398572.53
179770066,1.1066575,146.18721,19689.346,3482.231,15.13811,399315.8
191324464,1.0794685,145.09172,19689.428,3489.3188,15.18582,399192.3
128380689,1.0676026,147.64441,19691.05,3496.5144,14.934911,400147.53
194917436,1.0318402,147.1818,19690.293,3477.6477,14.932006,399109.38
175799102,0.9663142,150.05208,19687.016,3461.4192,14.888928,398446.2
7344788,1.0309722,148.26814,19688.953,3465.5896,14.957605,398874.75
176202891,1.0996085,145.98337,19690.512,3476.2312,15.012108,398923.12
196414591,1.0462651,149.95616,19688.855,3482.3792,14.868577,399755.88
121811884,1.1651292,140.52512,19687.75,3464.7903,15.333292,398705.62
194635872,1.0382702,149.43625,19687.81,3482.658,14.904191,398739.12
167911689,0.97358227,152.9419,19684.316,3459.775,14.608617,399305.62
1622720,1.0605681,150.48834,19690.062,3485.312,15.167776,399720.75
194261999,0.9222442,152.15533,19685.994,3462.8777,14.921166,399435.5
146487322,1.0836362,149.20514,19688.877,3481.5083,15.133354,399517.03
46349813,1.0874107,144.67181,19689.34,3473.8296,15.10846,398888.7
192533173,1.0202632,151.05869,19688.73,3470.5098,14.732393,399332.88
191415598,0.97123396,149.0124,19686.287,3463.082,14.983628,398432.78
194603900,1.0230439,143.86865,19687.986,3455.06,15.19603,398087.44
195795614,1.0314395,142.92053,19687.352,3452.2573,15.116853,398338.12
163977829,0.9939879,151.13632,19686.406,3465.5415,15.050519,398653.25
187444667,1.04515,147.67801,19688.906,3467.478,14.926032,399337.97
195253110,0.99823046,146.42448,19687.912,3467.9807,15.044412,398721.
195740647,1.001823,146.45786,19686.48,3459.32,15.284381,398233.8
183097928,0.9268019,148.83327,19684.324,3449.7695,15.114217,397803.8
185002680,0.95219827,150.04471,19686.256,3462.791,14.97635,399099.44
195538445,1.0024682,151.1652,19685.416,3463.7334,15.042478,398485.75
195462842,1.1004888,148.2581,19687.695,3468.639,15.07315,399635.47
182830018,0.9568124,150.83078,19685.488,3459.4631,14.84172,398872.03
192058185,1.1169689,144.67291,19687.617,3463.65,15.23032,398898.7
194293715,1.0232542,147.84058,19687.379,3468.6863,15.160571,398487.7
115639417,1.0580163,144.92148,19686.766,3469.7578,15.368323,398819.12
195379193,0.96804714,152.79614,19686.812,3469.1807,14.8561945,398972.1
188697777,1.0068936,149.71478,19686.012,3462.351,15.067454,398912.06
196346153,1.1292443,145.32729,19688.982,3473.6748,15.246203,398765.62
194189503,1.0803715,146.31007,19691.14,3487.4985,15.073552,399705.88
191170531,0.9869038,150.99605,19687.018,3464.8335,14.874799,398887.53
195699036,0.96973693,149.77963,19685.97,3458.938,15.043478,398312.97
166263596,0.96453774,149.94928,19685.156,3462.6921,15.046107,397991.56
193555769,0.9344773,150.47762,19686.496,3462.6104,14.978749,398483.9
195361042,1.0472474,143.22385,19684.943,3476.5713,15.598008,398299.3
183858049,1.0163674,147.16484,19685.406,3464.7158,15.276526,398049.62
191381665,1.0259567,147.23413,19687.121,3463.5276,15.145318,398208.38
155308402,0.9543524,151.97978,19685.906,3463.1924,15.003243,399253.7
194147819,1.0047545,149.01169,19686.516,3459.7527,15.197884,399174.06
151202969,1.0018412,145.74219,19686.906,3462.9001,15.066459,398200.47
185400708,1.036855,148.65662,19686.402,3460.4927,14.84131,398827.56
175666427,1.0409145,149.2278,19686.303,3465.6821,15.1506815,399054.88
189975705,0.92018676,150.10446,19684.754,3453.5981,14.762106,398563.5
104881530,1.0698104,148.84552,19691.047,3491.415,15.020247,400341.56
176493257,0.9676634,148.7275,19685.39,3459.8794,15.039539,398395.62
195874339,1.0779947,146.74858,19688.328,3469.349,15.077681,398323.56
134347647,1.0158278,146.80534,19683.61,3456.1821,15.031307,398355.94
195764130,0.95134616,150.04283,19687.32,3466.9866,14.980877,398812.94
193491192,1.0047841,148.7312,19686.598,3466.3555,15.032381,398581.75
150775699,1.0480103,148.15524,19685.607,3467.6584,15.252134,398015.12
168622402,1.047711,148.13287,19690.812,3497.5952,15.056005,399233.72
196415180,0.9679196,149.63406,19687.283,3459.621,15.056236,398137.84
195547896,1.0463926,142.99496,19688.79,3463.4014,15.101078,398726.7
186272801,0.97706175,147.67139,19685.215,3456.29,14.941121,398237.03
163770808,1.141993,146.7341,19688.742,3482.1147,15.086769,399382.03
195659985,0.94312084,152.21304,19686.23,3451.1685,14.688606,398283.72
195850988,1.000401,150.66487,19685.535,3462.46,14.9967785,398845.7
159705211,1.0239662,150.1849,19688.41,3475.6436,15.130786,399688.47
190436636,1.073703,146.2379,19688.945,3479.7544,15.053876,399603.1
191272519,0.9993372,144.5189,19688.033,3461.7964,15.096178,398373.34
68980199,0.97795093,144.48372,19686.531,3457.898,15.184207,398990.47
195898631,0.97954667,149.01262,19684.52,3455.0327,15.108898,398253.8
188646545,1.1712968,143.70288,19688.621,3479.084,15.314006,399230.06
195466911,0.99934816,149.30505,19686.49,3461.9985,14.920088,398405.38
152475320,1.0489898,148.52803,19687.672,3465.7148,15.119413,398514.97
195580714,0.97695017,149.11217,19686.,3457.4338,15.277397,398088.06
194304587,0.98720634,147.04524,19687.562,3465.4167,15.125002,398729.8
196602216,0.95253885,149.82034,19684.383,3454.0176,15.006396,397717.2
193185710,0.98583806,153.59833,19686.305,3459.043,14.990903,399576.75
192249465,1.0069927,148.47699,19686.059,3464.386,15.03173,399107.88
195140446,1.1467004,142.63797,19687.783,3461.5764,15.378033,398366.56
173378356,1.069711,146.04723,19690.393,3479.213,15.068973,399065.12
194278743,0.9970628,150.069,19687.654,3461.6182,14.840267,398690.47
195572714,0.95205474,151.9321,19686.902,3455.229,14.83696,398589.
193763915,1.1354402,140.25218,19688.125,3470.4473,15.4475355,398942.3
179442504,1.0345105,147.93353,19689.805,3478.4622,15.013328,399460.2
148164219,1.0651983,148.93275,19688.848,3477.0283,14.958806,399002.38
67341578,1.0690242,149.0785,19689.227,3472.7615,14.900868,399327.1
193607022,0.94323945,152.80518,19686.465,3457.5203,14.858819,398665.16
71493587,1.0730481,147.99506,19691.61,3489.8003,14.9169655,399298.75
178830647,0.9559331,150.70364,19686.078,3452.1692,14.783454,397948.5
185872841,1.0813305,144.48944,19688.17,3463.4236,15.197747,398363.62
144788649,1.1477637,147.61418,19687.66,3478.12,15.072616,399428.25
160853009,1.0565945,145.85654,19691.418,3490.7412,15.016303,399904.44
189450856,0.9245784,148.56204,19685.89,3448.581,15.032,398295.28
182582423,1.0648913,145.538,19690.414,3486.5461,15.043484,399172.5
186947486,1.0134764,149.81119,19688.312,3474.7217,15.075286,399490.62
196022592,1.0633838,147.20049,19688.406,3475.9578,14.988946,398757.38
194574046,0.94014895,149.77171,19685.277,3449.7412,14.995541,398049.38
155340351,1.0278385,146.73584,19688.984,3467.1226,14.9441,399044.94
87392104,0.99826396,150.4238,19688.871,3462.6143,14.818601,399546.75
99657241,1.0348078,148.3429,19690.564,3489.728,14.96255,399873.12
192098714,1.1277792,145.80017,19687.838,3482.174,15.254429,399141.53
109065418,0.9910017,150.22728,19685.93,3460.6685,15.100526,398449.7
180124922,1.1002306,149.45038,19686.953,3471.8386,15.144678,399456.5
195227870,0.90865755,151.78123,19684.367,3453.1714,14.671777,398953.5
194002518,1.167984,145.4876,19688.059,3467.507,15.146075,398764.2
195410239,0.9701085,149.24702,19686.621,3456.5093,14.840854,398755.06
166601101,0.9446198,150.95395,19686.598,3463.62,14.78337,398678.53
195575533,0.9412372,149.98204,19686.268,3458.9238,15.128043,398377.88
58958017,0.954604,146.76553,19685.695,3457.0227,15.259469,398059.12
195906099,1.0460951,146.77809,19688.264,3468.2222,15.081841,399106.8
194687628,1.0649513,149.85324,19689.406,3482.0996,14.91767,399218.94
191373923,1.0041655,151.29674,19686.816,3457.6562,15.093133,398704.34
194071932,0.97233176,149.07367,19686.453,3460.2588,14.820352,398465.1
174228710,1.065476,149.72443,19690.086,3480.7898,14.951724,399780.9
184321869,1.0154825,144.52783,19686.78,3457.96,15.39125,397981.2
162750210,0.94966173,149.25723,19685.625,3455.106,15.073682,398186.62
184481882,1.0829848,142.71497,19686.68,3468.8633,15.402306,398507.16
194459258,0.9875945,150.69708,19687.137,3462.475,14.978826,399287.56
190415225,1.009815,147.7207,19686.04,3460.3286,15.17821,398695.88
153172929,1.0169594,148.01263,19687.766,3469.7805,15.080277,398800.72
195933940,1.0291716,147.02286,19687.254,3469.4207,15.162389,398354.12
70558367,1.0222886,146.67868,19689.223,3478.2288,15.205552,398595.3
195281822,1.0098438,152.40527,19686.686,3470.2156,15.006471,399351.12
181503221,1.0268161,152.77234,19687.34,3463.803,14.920959,398742.44
145686919,0.98579884,150.14719,19685.578,3458.2693,15.039521,398828.2
163959711,0.9669026,149.00153,19684.521,3456.5532,15.113496,398498.28
196024623,1.0033286,150.62769,19687.18,3468.8652,14.889576,399252.94
171790088,1.0191687,149.17375,19688.072,3469.2805,14.899999,398815.22
195522046,1.0106575,145.68938,19687.795,3454.8237,15.066364,398437.12
195246336,1.0682037,148.2855,19687.555,3475.5867,15.146619,399505.34
190584647,0.9395411,151.86938,19686.617,3453.2866,14.689039,398891.1
180598502,1.0360888,146.93158,19686.354,3464.432,15.246095,398037.62
192119494,1.0069765,148.89542,19686.293,3466.7976,15.166422,398663.38
195311488,1.0275729,149.21396,19686.79,3468.2205,14.978746,399591.12
195063980,1.1267374,143.84944,19685.967,3454.1375,14.935757,398554.9
194193194,1.0378003,149.393,19689.242,3478.136,14.954453,399202.78
159969766,1.0527092,147.12433,19691.863,3493.1826,15.036445,400240.3
176192635,1.0291673,146.11256,19684.793,3458.5452,15.215558,398189.56
150717331,1.1860821,140.37111,19688.957,3465.6545,15.398268,398537.12
151786260,1.1667497,142.44415,19687.812,3462.0884,15.372381,398362.8
132226970,1.1588099,142.07162,19687.535,3459.1885,15.206935,398597.44
194695199,1.0846524,147.16248,19691.512,3485.037,15.037063,399887.1
196123751,0.95925105,151.60764,19685.307,3456.398,14.794494,398310.94
184216575,1.1018221,142.84543,19687.145,3465.0183,15.202384,398446.3
10807941,1.0844171,146.90207,19689.594,3483.038,15.026664,399680.5
192827848,0.98564017,149.22873,19687.172,3466.1467,14.707155,398759.12
188975265,0.947899,150.40009,19686.295,3444.395,14.866968,398560.22
144924998,1.0540445,148.9637,19691.578,3493.12,14.887787,399251.5
196101895,1.0581746,147.38171,19688.86,3483.5493,15.171002,399822.2
194295207,0.9588485,148.57404,19684.266,3450.8315,15.028344,398067.16
191727700,0.8951012,149.72806,19685.004,3449.6777,15.078981,397842.38
195628313,0.9513575,149.29257,19686.602,3460.6123,14.891633,398851.44
181715018,0.94055164,148.64919,19685.71,3454.834,15.017637,398394.56
192808230,1.037423,147.2682,19688.506,3480.7632,14.85932,399110.62
192855295,1.1045994,146.02806,19688.406,3471.6147,15.1793165,399559.06
191898187,1.0165702,150.37181,19686.977,3464.9219,14.983398,398555.
196159003,0.9675853,151.12822,19686.375,3460.0615,14.807007,398232.1
195982557,0.99303067,146.18756,19687.1,3465.697,14.996487,398863.8
176039183,1.1032859,145.9597,19688.637,3486.8315,15.144966,399612.38
194225246,0.9500016,150.33707,19686.02,3457.8374,14.829125,398565.66
196018831,1.1152196,144.58675,19690.16,3474.0315,15.066028,399074.84
178518591,0.91871846,150.83572,19684.102,3460.3489,15.040702,398404.94
106841422,1.0563412,148.0463,19691.12,3488.1145,15.030673,400126.8
44953875,1.1889858,140.64151,19688.994,3469.7354,15.385386,398919.56
187655002,0.9856664,148.405,19686.62,3462.6157,15.16046,398740.88
196382494,1.0436963,151.43958,19689.559,3486.2004,14.929789,399572.84
165660874,0.9930488,151.58821,19685.824,3456.3735,14.990456,398788.78
193611129,0.91668546,150.1862,19687.258,3460.425,14.767634,398623.16
195576417,1.0141387,150.99046,19687.363,3467.5,14.957038,399045.62
189759056,1.024699,146.22379,19689.633,3476.4104,15.082617,399253.88
190212755,1.0244058,144.5176,19687.479,3467.2212,15.203242,398517.12
179360882,1.1039759,144.9645,19688.43,3478.6892,15.121937,398506.97
192519999,1.0793779,148.3128,19689.598,3482.7214,15.011967,398919.3
187870185,1.1114527,140.45389,19688.133,3461.4556,15.242532,398414.03
192810780,1.0882894,148.85152,19690.068,3482.6658,14.912958,399249.7
194751677,1.0989865,146.70384,19688.414,3474.1477,15.186887,398432.03
194934103,0.91929424,154.80316,19686.488,3459.504,14.642901,398659.5
62032955,1.0205294,150.73546,19686.477,3459.308,15.059923,398850.5
171621659,0.9719131,149.10236,19686.537,3459.2573,15.084242,398256.5
83683581,1.1681241,146.25,19688.754,3475.5283,15.229239,398723.9
194416269,0.9461428,150.18808,19685.213,3458.0156,15.016414,398288.66
195905851,1.0688283,142.97849,19688.469,3466.0144,15.140417,398935.94
182892568,1.0310631,147.87064,19688.107,3469.2612,14.936129,398504.56
108101069,1.0801951,147.33173,19690.217,3485.7505,14.955037,399126.8
192438949,1.0728769,146.54544,19688.596,3479.4082,15.230706,399556.25
157494569,1.066494,149.07178,19688.62,3476.7861,15.05155,398750.7
186276594,0.98155284,148.47742,19688.74,3474.3896,14.943694,399628.94
190963082,1.0539865,149.54517,19687.846,3483.8486,14.977785,399346.
193594071,1.1171756,144.28403,19686.441,3458.9192,15.248145,398252.56
195634816,1.0556884,142.71185,19688.574,3468.3586,15.17282,399114.7
195787911,0.9886428,152.25104,19684.795,3459.5874,14.813823,399001.5
194056588,0.9645598,151.37851,19684.475,3460.416,15.076598,398651.88
195756363,0.9931754,149.12906,19685.521,3452.9194,14.996154,398120.94
93537648,1.1007487,147.475,19687.588,3480.6357,15.244132,399049.9
195217806,1.1184211,142.45268,19687.37,3459.4692,15.203241,398873.62
66277664,1.0827277,141.9156,19686.832,3454.4648,15.150448,398391.53
193607393,0.98672366,150.68585,19685.762,3466.4707,15.086696,398897.8
139083598,1.0638547,146.41164,19689.02,3475.6343,15.248307,399340.88
195032918,0.9620714,152.19675,19685.543,3461.683,15.050254,398896.06
105499383,1.1063334,145.03842,19689.543,3484.7407,15.254423,399494.56
186668075,1.0245361,144.85176,19686.594,3463.1265,15.273137,398442.2
192549518,1.1064988,147.25998,19688.621,3467.9517,15.249018,399235.
151851111,1.0752771,149.66492,19688.754,3477.3052,15.153413,399478.8
194804449,1.1251814,144.16602,19687.506,3469.654,15.242659,399043.7
194710793,1.1242844,145.12033,19688.781,3475.9788,15.115207,399236.94
195611107,0.98702097,150.81445,19687.537,3463.2053,14.851451,399308.94
195125637,1.1446967,144.42346,19687.162,3460.869,15.191823,398744.25
154667866,1.0490685,147.12476,19685.328,3461.4668,15.241239,397841.72
163299266,0.98278284,147.32555,19685.258,3457.6365,15.164166,398246.8
192928399,1.0745888,142.83241,19687.37,3464.971,15.266415,398427.28
144519067,1.0304804,147.686,19689.434,3474.8396,15.021858,399651.7
144350110,0.94711554,147.18541,19685.195,3453.5762,15.143897,398106.38
191188721,0.96204066,150.59921,19685.523,3458.9766,15.089626,398059.44
38528423,1.001131,150.507,19689.59,3474.6184,14.942414,399549.38
194936792,1.0274421,150.94255,19687.713,3470.6096,15.126195,399475.94
194642265,0.96851313,151.40414,19686.367,3466.3008,14.973723,399089.12
158946517,1.0847168,147.39133,19692.37,3492.3174,15.018637,400117.97
186975943,0.9690523,151.40298,19685.96,3460.314,14.809522,398658.28
193415818,1.0961195,145.8869,19688.24,3464.8333,15.150638,399047.8
195670640,1.068254,142.22772,19687.207,3463.783,15.329064,398276.34
177921029,1.120824,148.60736,19689.643,3484.6702,14.893031,399533.3
196283186,1.0577983,147.11421,19686.219,3463.1477,15.235894,398104.62
194891547,1.0931034,146.99117,19688.324,3471.2393,15.138352,399087.06
196100739,1.0305517,148.45403,19687.965,3468.9,15.140315,399370.34
195542235,1.0332252,146.25522,19686.992,3466.726,15.460842,398686.38
118294137,0.9984149,147.54068,19689.61,3473.9326,15.116316,398965.5
129732460,1.0560669,147.70444,19687.953,3474.663,15.213597,398573.28
155798274,0.9446101,149.66159,19687.092,3465.9402,15.119924,398264.28
195537474,1.063079,143.87967,19687.715,3458.7185,15.049516,398813.75
20248949,1.1202285,145.33559,19688.676,3485.1177,15.0936575,399297.06
145924509,0.9890884,148.91238,19685.19,3453.0046,15.045164,398237.75
120581278,0.9555708,147.23691,19684.705,3457.3062,15.187364,398122.
133875456,1.0383945,144.39325,19685.291,3465.742,15.485442,397848.22
172213365,0.977368,153.49213,19684.438,3454.525,14.842,399038.25
170042360,1.1980348,141.95978,19688.074,3469.8147,15.229411,398920.3
194340202,0.95202434,148.15967,19685.719,3448.1057,15.117991,397872.88
194167704,1.0713015,144.60045,19686.453,3456.253,15.09283,398463.53
98666873,1.1107186,147.16422,19690.227,3483.7278,15.078725,399166.72
184859608,1.1026251,145.67688,19689.8,3481.0266,15.145063,398676.44
195148566,1.0235113,148.20518,19685.318,3462.0408,15.1366205,398558.88
159706246,1.0478861,142.64185,19687.123,3467.5107,15.342488,398310.7
194413415,1.0359555,148.56473,19689.14,3474.163,14.891877,399648.62
184267733,1.0280583,146.7867,19684.932,3463.0159,15.400954,398001.28
195742112,0.9545294,151.07758,19686.848,3457.4624,14.973702,398300.75
192468693,1.0106175,146.29898,19686.55,3469.4182,15.342476,398322.03
192958141,1.0798216,144.95593,19687.39,3463.3433,15.176267,398539.56
68046972,1.0638528,147.33192,19686.926,3467.1057,15.264893,398499.06
71294789,1.0888741,145.62802,19689.156,3478.5254,15.103198,399293.88
180043671,0.9683882,146.37039,19684.875,3459.3179,15.392581,398146.88
194280150,0.9991609,152.92189,19685.355,3456.4307,14.881394,398803.7
31131885,0.9884292,149.18398,19688.621,3463.3508,14.831087,398758.94
195366736,1.0093079,147.51646,19684.133,3459.7856,15.324451,398556.3
195045797,0.9546274,149.29733,19684.992,3455.4238,15.1231985,398082.06
186340453,0.9487549,148.67668,19685.902,3457.9155,15.08719,398814.9
167587697,0.97182953,149.82999,19684.648,3459.5552,14.916745,398617.34
182452332,1.0617371,143.01752,19685.676,3459.5698,15.460825,398262.12
190077539,0.98815775,147.38704,19685.92,3453.3083,15.08237,398163.8
194498526,0.94079816,151.6128,19686.771,3453.4348,14.841263,399174.66
174597618,1.0344704,149.701,19689.922,3479.9363,14.945437,399656.22
192371491,1.0650258,147.09969,19689.707,3481.9653,15.139152,399553.84
189118325,1.0439879,143.98373,19688.184,3464.9023,15.246844,398792.44
188720628,1.1487919,146.88823,19688.047,3460.17,15.133946,398741.25
143603534,1.040847,147.16441,19686.328,3466.557,15.26887,397968.78
102825618,1.005704,148.71909,19685.477,3464.0195,15.179568,398509.38
183699722,0.8771813,151.60818,19682.223,3439.1213,14.750138,398527.22
29050202,1.078173,145.03479,19686.527,3469.1313,15.3896265,397895.5
194057506,1.0805908,144.16087,19687.854,3464.8955,15.079889,398584.88
195963231,0.9720942,151.87871,19685.348,3448.5405,14.745854,398446.5
192180353,1.0169668,144.40988,19688.02,3461.377,15.212214,398583.12
196356355,1.0056555,147.68312,19686.508,3470.1152,15.062238,398685.3
195919445,0.9655849,150.28706,19687.553,3458.036,14.982854,398499.72
194029279,0.9633752,148.61519,19686.344,3453.2148,15.046295,398627.6
194874163,1.0603095,148.14859,19690.857,3489.5972,15.0363035,399273.94
73197037,1.0798802,148.69054,19690.459,3477.069,14.8938465,399564.53
